tribunal,numero_formatado,numero_raw,classe,assuntos,url_consulta
TJMG,1015487-76.2026.8.13.0702,10154877620268130702,Procedimento Comum Cível,Contratos Bancários,https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=1015487-76.2026.8.13.0702
TJMG,5001931-60.2026.8.13.0694,50019316020268130694,Execução de Título Extrajudicial,Contratos Bancários,https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5001931-60.2026.8.13.0694
TJMG,5001865-27.2023.8.13.0778,50018652720238130778,Embargos de Declaração Cível,Contratos Bancários,https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5001865-27.2023.8.13.0778
TJMG,5001668-44.2026.8.13.0042,50016684420268130042,Monitória,Contratos Bancários,https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5001668-44.2026.8.13.0042
TJMG,1000403-79.2026.8.13.0461,10004037920268130461,Procedimento do Juizado Especial Cível,"Cartão de Crédito, Liminar , Contratos Bancários, Indenização por Dano Moral",https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=1000403-79.2026.8.13.0461
TJMG,5007547-84.2023.8.13.0188,50075478420238130188,Apelação Cível,"Contratos Bancários, Cédula de Crédito Bancário",https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5007547-84.2023.8.13.0188
TJMG,5006437-29.2024.8.13.0313,50064372920248130313,Apelação Cível,"Empréstimo consignado, Bancários, Cartão de Crédito, Cartão de Crédito, Contratos Bancários, Indenização por Dano Moral",https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5006437-29.2024.8.13.0313
TJMG,5019102-38.2022.8.13.0672,50191023820228130672,Agravo Interno Cível,"Bancários, Capitalização / Anatocismo, Contratos Bancários, Honorários Advocatícios, Limitação de Juros",https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5019102-38.2022.8.13.0672
TJMG,0338710-71.2026.8.13.0000,03387107120268130000,Agravo Interno Cível,Contratos Bancários,https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=0338710-71.2026.8.13.0000
TJMG,5182410-36.2017.8.13.0024,51824103620178130024,Apelação Cível,"Alienação Fiduciária, Bancários, Capitalização / Anatocismo, Contratos Bancários, Defeito, nulidade ou anulação, Interpretação / Revisão de Contrato, Limitação de Juros, Repetição de indébito, Tarifas",https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5182410-36.2017.8.13.0024
TJMG,5047211-61.2025.8.13.0024,50472116120258130024,Apelação Cível,"Práticas Abusivas, Bancários, Contratos Bancários, Defeito, nulidade ou anulação",https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5047211-61.2025.8.13.0024
TJMG,5003688-39.2026.8.13.0452,50036883920268130452,Execução de Título Extrajudicial,Contratos Bancários,https://www4.tjmg.jus.br/juridico/sf/proc_resultado2.jsp?listaProcessos=5003688-39.2026.8.13.0452
TJMS,0802374-48.2025.8.12.0008,08023744820258120008,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0802374-48.2025.8.12.0008
TJMS,0802701-90.2025.8.12.0008,08027019020258120008,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0802701-90.2025.8.12.0008
TJMS,0803473-53.2025.8.12.0008,08034735320258120008,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0803473-53.2025.8.12.0008
TJMS,0802213-38.2025.8.12.0008,08022133820258120008,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0802213-38.2025.8.12.0008
TJMS,0801191-42.2025.8.12.0008,08011914220258120008,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0801191-42.2025.8.12.0008
TJMS,0830176-76.2024.8.12.0001,08301767620248120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0830176-76.2024.8.12.0001
TJMS,0863903-89.2025.8.12.0001,08639038920258120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0863903-89.2025.8.12.0001
TJMS,0851325-94.2025.8.12.0001,08513259420258120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0851325-94.2025.8.12.0001
TJMS,0851098-07.2025.8.12.0001,08510980720258120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0851098-07.2025.8.12.0001
TJMS,0816674-36.2025.8.12.0001,08166743620258120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0816674-36.2025.8.12.0001
TJMS,0838272-46.2025.8.12.0001,08382724620258120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0838272-46.2025.8.12.0001
TJMS,0839870-35.2025.8.12.0001,08398703520258120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0839870-35.2025.8.12.0001
TJMS,0803113-07.2025.8.12.0045,08031130720258120045,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0803113-07.2025.8.12.0045
TJMS,0801088-45.2025.8.12.0037,08010884520258120037,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0801088-45.2025.8.12.0037
TJMS,0818618-73.2025.8.12.0001,08186187320258120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818618-73.2025.8.12.0001
TJMS,0814653-44.2012.8.12.0001,08146534420128120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0814653-44.2012.8.12.0001
TJMS,0871441-92.2023.8.12.0001,08714419220238120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0871441-92.2023.8.12.0001
TJMS,0817694-62.2025.8.12.0001,08176946220258120001,Apelação Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0817694-62.2025.8.12.0001
TJMS,0818538-75.2026.8.12.0001,08185387520268120001,Monitória,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818538-75.2026.8.12.0001
TJMS,0818539-60.2026.8.12.0001,08185396020268120001,Tutela Antecipada Antecedente,"Contratos Bancários, Práticas Abusivas",https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818539-60.2026.8.12.0001
TJMS,0801380-83.2026.8.12.0008,08013808320268120008,Monitória,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0801380-83.2026.8.12.0008
TJMS,0801379-98.2026.8.12.0008,08013799820268120008,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0801379-98.2026.8.12.0008
TJMS,0818457-29.2026.8.12.0001,08184572920268120001,Monitória,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818457-29.2026.8.12.0001
TJMS,0800346-89.2026.8.12.0035,08003468920268120035,Execução de Título Extrajudicial,"Cédula de Produto Rural, Contratos Bancários",https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800346-89.2026.8.12.0035
TJMS,0818459-96.2026.8.12.0001,08184599620268120001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818459-96.2026.8.12.0001
TJMS,0818455-59.2026.8.12.0001,08184555920268120001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818455-59.2026.8.12.0001
TJMS,0818425-24.2026.8.12.0001,08184252420268120001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818425-24.2026.8.12.0001
TJMS,0818403-63.2026.8.12.0001,08184036320268120001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818403-63.2026.8.12.0001
TJMS,0818308-33.2026.8.12.0001,08183083320268120001,Monitória,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818308-33.2026.8.12.0001
TJMS,0818306-63.2026.8.12.0001,08183066320268120001,Procedimento Comum Cível,"Liminar , Contratos Bancários, Superendividamento",https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818306-63.2026.8.12.0001
TJMS,0818305-78.2026.8.12.0001,08183057820268120001,Procedimento Comum Cível,"Contratos Bancários, Práticas Abusivas, Cláusulas Abusivas",https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818305-78.2026.8.12.0001
TJMS,0800342-52.2026.8.12.0035,08003425220268120035,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800342-52.2026.8.12.0035
TJMS,0818094-42.2026.8.12.0001,08180944220268120001,Monitória,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818094-42.2026.8.12.0001
TJMS,0818053-75.2026.8.12.0001,08180537520268120001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818053-75.2026.8.12.0001
TJMS,0818048-53.2026.8.12.0001,08180485320268120001,Monitória,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818048-53.2026.8.12.0001
TJMS,0808412-27.2026.8.12.0110,08084122720268120110,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjms.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0808412-27.2026.8.12.0110
